date,SO2,CO,PM10,NO2,O3,PM2.5
2023-05-24 23:00:00,13.00793103,221.1022414,,26.37948276,11.50931034,
2023-05-25 00:00:00,12.70298246,208.7242105,,24.00894737,10.39614035,
2023-05-25 01:00:00,12.55357143,211.1417857,,22.57196429,10.50089286,
2023-05-25 02:00:00,11.48630435,192.4980435,,23.70847826,11.22434783,
2023-05-25 03:00:00,12.42642857,171.4433333,,21.56928571,11.06190476,
2023-05-25 04:00:00,12.525,189.4555,,21.0305,11.028,
2023-05-25 05:00:00,12.95904762,190.2266667,,20.66619048,9.87952381,
2023-05-25 06:00:00,13.77391304,202.5556522,,21.83173913,10.85521739,
2023-05-25 07:00:00,16.89055556,216.115,,18.98611111,7.869444444,
2023-05-25 08:00:00,20.75333333,239.692381,,11.28571429,2.722380952,
2023-05-25 09:00:00,18.78631579,250.9389474,,7.547894737,6.867894737,
2023-05-25 10:00:00,14.17291667,280.8370833,,13.88625,12.90916667,
2023-05-25 11:00:00,14.67,290.1961538,,12.54615385,15.49769231,
2023-05-25 12:00:00,13.34590909,264.1772727,,5.89,18.34636364,
2023-05-25 13:00:00,13.01095238,260.4990476,,7.685238095,18.45095238,
2023-05-25 14:00:00,11.22615385,288.7315385,,17.85384615,21.28307692,
2023-05-25 15:00:00,9.929130435,288.1478261,,12.10956522,20.77956522,
2023-05-25 16:00:00,10.39869565,307.8347826,,18.1326087,23.90695652,
2023-05-25 17:00:00,7.945,332.6258333,,24.47166667,23.37791667,
2023-05-25 18:00:00,8.795,346.1472222,,29.57111111,22.09166667,
2023-05-25 19:00:00,13.55708333,419.15625,,35.77208333,16.51416667,
2023-05-25 20:00:00,13.17,328.3005,,29.288,14.873,
2023-05-25 21:00:00,13.48318182,338.0904545,,27.36636364,11.46590909,
2023-05-25 22:00:00,11.06875,270.2329167,,25.55041667,13.25625,
2023-05-25 23:00:00,11.48638889,235.6308333,,24.71,14.16638889,
2023-05-26 00:00:00,12.90277778,233.2298148,,25.79018519,13.38425926,
2023-05-26 01:00:00,12.0858,228.9088,,25.4184,13.311,
2023-05-26 02:00:00,12.66895833,229.514375,,24.6625,12.30958333,
2023-05-26 03:00:00,13.4255,230.2395,,22.606,12.424,
2023-05-26 04:00:00,12.29833333,209.6288889,,23.62111111,12.645,
2023-05-26 05:00:00,12.00521739,205.3017391,,22.59217391,12.48826087,
2023-05-26 06:00:00,13.7635,201.3915,,20.5705,12.9735,
2023-05-26 07:00:00,13.44722222,214.6577778,,18.63055556,10.46611111,
2023-05-26 08:00:00,17.0376,230.9436,,15.8924,9.18,
2023-05-26 09:00:00,13.29318182,249.9354545,,15.71590909,10.63954545,
2023-05-26 10:00:00,14.49473684,259.2015789,,15.44578947,11.66210526,
2023-05-26 11:00:00,12.38117647,289.7852941,9.973333333,15.84,11.61647059,9.41
2023-05-26 12:00:00,18.3627027,338.6927027,12.52486486,17.30162162,18.49513514,12.30324324
2023-05-26 13:00:00,17.40096774,284.1429032,9.011290323,11.64225806,12.93,8.769677419
2023-05-26 14:00:00,14.89264706,262.775,8.29,11.29264706,16.73529412,8.104705882
2023-05-26 15:00:00,15.86032258,258.6351613,6.71,9.603225806,17.63903226,6.568709677
2023-05-26 16:00:00,15.9146875,313.8871875,7.831875,16.51875,21.2984375,7.693125
2023-05-26 17:00:00,15.09,367.359,13.983,25.827,22.59733333,13.03966667
2023-05-26 18:00:00,16.36214286,403.1307143,9.602857143,31.01821429,18.60928571,9.213928571
2023-05-26 19:00:00,14.41793103,347.7031034,8.306551724,29.71068966,16.95862069,8.030344828
2023-05-26 20:00:00,16.00909091,436.255,11.74454545,31.99318182,11.62863636,11.39636364
2023-05-26 21:00:00,19.24935484,410.1532258,15.04451613,29.42612903,9.897419355,14.35
2023-05-26 22:00:00,18.87962963,374.9455556,15.02703704,27.14851852,11.57444444,14.47481481
2023-05-26 23:00:00,18.49027027,311.3245946,11.24540541,25.37378378,14.65918919,10.7227027
2023-05-27 00:00:00,17.05490566,278.9883019,11.40754717,25.14528302,13.81188679,11.05396226
2023-05-27 01:00:00,18.06814815,265.9072222,10.74981481,25.38074074,15.04296296,10.49481481
2023-05-27 02:00:00,18.5822807,277.7445614,16.91368421,25.42684211,15.66947368,16.40210526
2023-05-27 03:00:00,19.34610169,262.3232203,17.20661017,25.31728814,13.99372881,16.73220339
2023-05-27 04:00:00,17.30293103,255.735,15.47137931,24.28586207,14.53586207,14.8462069
2023-05-27 05:00:00,16.39970588,266.2611765,15.59,23.58323529,14.05794118,15.19647059
2023-05-27 06:00:00,16.10466667,263.7523333,15.08766667,22.696,12.934,14.55366667
2023-05-27 07:00:00,18.29555556,273.9855556,13.31925926,18.96555556,11.94518519,12.82
2023-05-27 08:00:00,19.90793103,309.502069,14.12965517,16.70172414,8.077931034,13.50172414
2023-05-27 09:00:00,17.786,293.1311429,11.55914286,5.804,8.340571429,11.30342857
2023-05-27 10:00:00,15.31933333,297.174,14.603,11.31933333,16.49566667,14.24833333
2023-05-27 11:00:00,13.89233333,350.571,16.37933333,20.345,20.112,15.967
2023-05-27 12:00:00,18.0675,311.7746429,13.54071429,13.99642857,17.46642857,13.02321429
2023-05-27 13:00:00,14.46035714,322.0175,14.25285714,14.77571429,17.40464286,13.63464286
2023-05-27 14:00:00,15.41,333.7984848,9.728484848,22.0830303,15.54272727,9.384545455
2023-05-27 15:00:00,12.8668,307.8968,8.5556,14.19,20.1768,8.2984
2023-05-27 16:00:00,14.33814815,322.282963,10.61666667,20.0862963,17.09851852,10.26888889
2023-05-27 17:00:00,13.216,338.0244,13.83,23.414,19.3816,13.0888
2023-05-27 18:00:00,12.59357143,341.4232143,13.74964286,26.39714286,19.20857143,13.15892857
2023-05-27 19:00:00,12.94892857,319.9317857,9.461785714,25.26214286,18.54928571,9.112857143
2023-05-27 20:00:00,13.56724138,303.1427586,8.963448276,23.84551724,16.91172414,8.68
2023-05-27 21:00:00,13.45241379,339.4931034,13.18517241,24.36413793,14.90172414,12.65206897
2023-05-27 22:00:00,14.52375,307.9441667,14.345,24.0075,16.10166667,13.84791667
2023-05-27 23:00:00,15.10520833,277.7858333,13.404375,24.78958333,16.32020833,12.73520833
2023-05-28 00:00:00,15.46098039,235.8852941,12.27607843,24.39098039,17.30313725,11.60784314
2023-05-28 01:00:00,16.43862069,247.2913793,14.98103448,24.62655172,16.75844828,14.45310345
2023-05-28 02:00:00,15.85759259,252.6659259,18.65111111,24.03555556,16.31851852,18.2437037
2023-05-28 03:00:00,16.61711864,241.3783051,19.58898305,24.41152542,16.27881356,18.86050847
2023-05-28 04:00:00,16.49313725,242.274902,17.69156863,23.63882353,15.87568627,17.13098039
2023-05-28 05:00:00,14.28848485,251.1506061,17.87242424,23.79727273,14.47606061,17.16848485
2023-05-28 06:00:00,15.01419355,248.3867742,15.06258065,22.60225806,14.44096774,14.31419355
2023-05-28 07:00:00,17.76884615,248.9342308,13.05269231,20.31192308,12.56038462,12.69846154
2023-05-28 08:00:00,17.35823529,284.9020588,15.98382353,17.33647059,12.38823529,15.54735294
2023-05-28 09:00:00,17.59321429,320.9403571,23.10142857,18.43464286,13.45678571,22.4075
2023-05-28 10:00:00,17.15791667,313.5016667,22.92208333,13.21666667,14.75833333,22.1525
2023-05-28 11:00:00,18.07615385,292.7015385,20.80846154,11.16115385,14.57923077,20.41038462
2023-05-28 12:00:00,15.85222222,283.3022222,12.38962963,10.87777778,16.92740741,12.05962963
2023-05-28 13:00:00,15.02157895,253.5710526,10.32894737,9.162105263,16.32473684,10.17052632
2023-05-28 14:00:00,13.63933333,295.9876667,10.094,16.01366667,19.288,9.707666667
2023-05-28 15:00:00,13.83391304,280.6204348,8.826086957,15.00304348,20.33173913,8.549565217
2023-05-28 16:00:00,12.50185185,310.8533333,9.12,17.17,19.79888889,8.842592593
2023-05-28 17:00:00,12.93541667,326.78125,10.77708333,24.28125,22.46791667,10.495
2023-05-28 18:00:00,12.39,333.6192,12.4704,28.3916,21.0748,12.106
2023-05-28 19:00:00,12.197,309.2453333,9.816333333,26.41133333,19.59933333,9.302666667
2023-05-28 20:00:00,11.3073913,314.0313043,9.510434783,24.7726087,16.52043478,9.276521739
2023-05-28 21:00:00,14.41814815,343.6477778,11.19111111,25.37148148,15.81074074,10.80444444
2023-05-28 22:00:00,12.9948,311.0096,12.6,25.184,16.186,11.9932
2023-05-28 23:00:00,13.80666667,263.1138462,11.73794872,24.8425641,17.27461538,11.19666667
2023-05-29 00:00:00,12.76897959,259.7083673,12.08857143,24.56428571,16.85387755,11.77244898
2023-05-29 01:00:00,14.58863636,270.6859091,20.18886364,25.19977273,16.37636364,19.72318182
2023-05-29 02:00:00,15.58759259,251.357963,15.5987037,23.16851852,15.49888889,14.90037037
2023-05-29 03:00:00,14.39755102,256.8853061,18.23693878,22.52387755,16.03061224,17.59693878
2023-05-29 04:00:00,14.62959184,269.4140816,21.55673469,23.46,16.57877551,20.58
2023-05-29 05:00:00,13.61222222,260.0416667,18.59777778,22.79083333,15.06777778,17.93444444
2023-05-29 06:00:00,15.28454545,229.5878788,15.03242424,22.45212121,13.74575758,14.22939394
2023-05-29 07:00:00,15.96851852,251.9140741,19.64703704,19.95074074,13.54888889,18.43925926
2023-05-29 08:00:00,20.1634375,265.0828125,13.9409375,16.453125,9.7459375,13.073125
2023-05-29 09:00:00,17.9564,347.8892,27.3256,16.4604,11.2428,26.226
2023-05-29 10:00:00,17.89605263,304.4507895,19.64052632,14.57842105,15.05473684,19.20473684
2023-05-29 11:00:00,14.86913043,275.7965217,10.48956522,10.06434783,16.98304348,10.20391304
2023-05-29 12:00:00,17.98363636,278.1781818,6.725909091,10.40954545,16.43590909,6.538636364
2023-05-29 13:00:00,15.75666667,274.572963,6.577407407,10.1337037,18.22074074,6.414074074
2023-05-29 14:00:00,15.56217391,284.2269565,4.536086957,7.585217391,20.46782609,4.372608696
2023-05-29 15:00:00,15.61733333,282.459,3.837666667,11.34733333,20.84533333,3.722333333
2023-05-29 16:00:00,15.84892857,337.0235714,4.817857143,19.83821429,22.73714286,4.37
2023-05-29 17:00:00,14.36818182,344.9463636,4.248181818,27.19954545,22.735,4.111818182
2023-05-29 18:00:00,14.9756,384.8288,8.6356,31.4808,18.7672,8.198
2023-05-29 19:00:00,16.50045455,458.3509091,14.01909091,35.03954545,11.39727273,13.44772727
2023-05-29 20:00:00,21.3972,517.3416,22.9996,32.9912,9.6352,21.4124
2023-05-29 21:00:00,22.8527027,451.1894595,20.42,30.03918919,9.885135135,19.55513514
2023-05-29 22:00:00,20.72923077,373.1984615,15.78346154,29.10230769,11.06115385,15.21653846
2023-05-29 23:00:00,18.45296296,322.2831481,5.838888889,29.38666667,13.60759259,5.605555556
2023-05-30 00:00:00,18.99833333,272.2238333,4.519166667,25.8365,12.469,4.355166667
2023-05-30 01:00:00,18.62169492,272.6394915,6.743559322,24.33728814,11.44152542,6.515254237
2023-05-30 02:00:00,19.24898305,264.9,5.645762712,22.39762712,10.72881356,5.315932203
2023-05-30 03:00:00,17.94816667,241.7513333,2.8945,20.341,10.49483333,2.731333333
2023-05-30 04:00:00,15.24606557,240.1865574,3.344918033,22.14196721,11.1147541,3.217540984
2023-05-30 05:00:00,15.3552381,230.8207143,2.852380952,22.28095238,11.95166667,2.694761905
2023-05-30 06:00:00,16.53615385,200.8092308,3.068076923,19.85192308,11.05576923,2.907307692
2023-05-30 07:00:00,17.62730769,222.2734615,3.090384615,19.19653846,9.153461538,2.964230769
2023-05-30 08:00:00,17.72090909,249.0493939,6.482121212,17.51,7.891818182,5.975757576
2023-05-30 09:00:00,18.7372,285.2128,4.4776,11.918,7.948,4.2744
2023-05-30 10:00:00,17.90913043,254.3791304,3.964782609,12.45782609,10.96869565,3.773478261
2023-05-30 11:00:00,13.7072,275.432,5.0104,14.2248,13.9524,4.8256
2023-05-30 12:00:00,14.92290323,271.4183871,5.079354839,13.19741935,15.65064516,4.825483871
2023-05-30 13:00:00,13.515,255.28,4.5875,6.3878125,13.656875,4.4928125
2023-05-30 14:00:00,13.67423077,254.8846154,4.569615385,6.120769231,18.20307692,4.441538462
2023-05-30 15:00:00,10.88571429,287.8653571,4.233571429,13.885,28.10535714,4.233571429
2023-05-30 16:00:00,11.86689655,301.5513793,4.023448276,18.46034483,25.87103448,3.93137931
2023-05-30 17:00:00,12.525,325.995,4.12,25.7225,24.86708333,3.933333333
2023-05-30 18:00:00,15.92772727,327.7863636,6.311363636,28.82863636,20.88772727,6.026363636
2023-05-30 19:00:00,12.24173913,291.9943478,3.554347826,27.60086957,18.1626087,3.447391304
2023-05-30 20:00:00,12.188,295.379,4.7925,25.1005,16.304,4.593
2023-05-30 21:00:00,17.43166667,371.3391667,8.054583333,28.26666667,11.505,7.682083333
2023-05-30 22:00:00,17.85222222,387.6785185,14.80481481,27.67111111,10.62074074,14.19777778
2023-05-30 23:00:00,17.16666667,334.7522222,9.871333333,24.172,13.20044444,9.550222222
2023-05-31 00:00:00,16.06509091,308.8816364,11.39036364,24.70018182,14.63945455,11.08672727
2023-05-31 01:00:00,15.9645,266.3826667,9.705,22.51133333,15.188,9.2885
2023-05-31 02:00:00,15.77633333,295.6236667,15.4385,22.91983333,15.94616667,14.935
2023-05-31 03:00:00,18.05728814,303.4786441,20.96949153,23.33491525,15.49847458,20.26745763
2023-05-31 04:00:00,19.73864407,304.6822034,20.87983051,22.89033898,13.89610169,20.18067797
2023-05-31 05:00:00,16.03722222,285.6916667,19.10916667,23.24972222,13.69805556,18.39472222
2023-05-31 06:00:00,16.4248,246.4876,14.2464,22.3236,13.9168,13.756
2023-05-31 07:00:00,19.050625,270.518125,11.0475,19.5046875,10.425625,10.6478125
2023-05-31 08:00:00,17.5565,232.811,8.1295,13.925,10.786,7.9495
2023-05-31 09:00:00,17.20125,259.15375,9.975,11.91666667,12.39125,9.780416667
2023-05-31 10:00:00,15.97458333,299.7275,17.18791667,14.855,17.38,16.33958333
2023-05-31 11:00:00,14.46714286,318.8871429,16.26714286,15.59964286,15.60821429,15.65607143
2023-05-31 12:00:00,14.08703704,281.502963,8.308518519,14.53740741,15.21333333,8.101481481
2023-05-31 13:00:00,13.72032258,305.3632258,6.884193548,15.61935484,20.93741935,6.58
2023-05-31 14:00:00,12.985,272.23875,6.74625,13.04,21.41458333,6.475
2023-05-31 15:00:00,13.63703704,326.3011111,6.88,14.32,20.61518519,6.512962963
2023-05-31 16:00:00,12.9116,322.746,8.3316,17.5624,21.364,8.0708
2023-05-31 17:00:00,15.54590909,382.3686364,14.99318182,26.78227273,23.02636364,13.73227273
2023-05-31 18:00:00,19.73259259,430.1892593,25.31296296,31.29259259,17.36111111,23.13814815
2023-05-31 19:00:00,22.56428571,521.2728571,25.25714286,35.58142857,11.34714286,24.0147619
2023-05-31 20:00:00,21.35925926,468.462963,17.23407407,31.62074074,9.52962963,16.21407407
2023-05-31 21:00:00,22.9625,414.7325,18.35607143,28.28107143,10.50892857,17.55392857
2023-05-31 22:00:00,18.8584,364.4368,19.512,26.5164,11.8128,18.4216
2023-05-31 23:00:00,18.65809524,333.4371429,18.16571429,24.69642857,10.16833333,17.45666667
2023-06-01 00:00:00,20.2776087,325.4113043,17.67108696,24.63282609,11.10717391,17.04869565
2023-06-01 01:00:00,16.72385965,291.2224561,16.50631579,23.55877193,12.27614035,15.95526316
2023-06-01 02:00:00,16.5985,260.3166667,11.35666667,22.8415,13.07716667,10.9
2023-06-01 03:00:00,18.26086207,260.2905172,10.49293103,21.95568966,13.5912069,10.09568966
2023-06-01 04:00:00,17.21610169,228.0698305,6.404576271,22.74288136,12.77169492,6.232542373
2023-06-01 05:00:00,15.39027778,210.8483333,5.413333333,22.76027778,12.72138889,5.231111111
2023-06-01 06:00:00,15.37769231,214.3176923,7.64,23.16846154,12.725,7.396923077
2023-06-01 07:00:00,17.84703704,245.6437037,8.571111111,20.22037037,10.80555556,8.262592593
2023-06-01 08:00:00,19.00884615,276.9753846,11.80807692,14.75307692,7.963846154,11.36038462
2023-06-01 09:00:00,14.60230769,273.38,13.25153846,12.09692308,11.345,12.52461538
2023-06-01 10:00:00,15.2965625,295.5840625,12.5325,16.8484375,15.9678125,12.13375
2023-06-01 11:00:00,15.04108108,288.3527027,14.10540541,9.775405405,16.08621622,13.73432432
2023-06-01 12:00:00,13.58222222,313.0162963,14.16259259,6.63962963,20.07222222,13.76111111
2023-06-01 13:00:00,13.63588235,291.1958824,11.86705882,5.681470588,23.72617647,11.70411765
2023-06-01 14:00:00,11.97935484,362.04,11.27612903,8.570322581,28.16032258,10.9083871
2023-06-01 15:00:00,13.75642857,323.5796429,10.04,16.60071429,27.04464286,9.81
2023-06-01 16:00:00,14.96470588,342.2408824,8.866176471,23.15470588,27.83352941,8.626470588
2023-06-01 17:00:00,13.2225,348.0314286,9.291071429,28.35571429,24.83607143,9.010714286
2023-06-01 18:00:00,12.81380952,376.2214286,9.195238095,31.36857143,19.69809524,8.958571429
2023-06-01 19:00:00,12.69809524,326.3652381,8.288571429,27.99952381,19.08047619,7.996190476
2023-06-01 20:00:00,14.3064,324.3656,8.4732,27.988,15.672,8.2628
2023-06-01 21:00:00,18.0732,401.582,9.7548,28.3244,12.3148,9.5352
2023-06-01 22:00:00,18.13393939,372.3321212,13.81242424,28.24060606,10.62363636,13.26636364
2023-06-01 23:00:00,18.19272727,350.2338636,16.11840909,26.95159091,9.336818182,15.61159091
2023-06-02 00:00:00,20.89982759,389.4994828,19.84568966,26.90275862,11.475,19.16534483
2023-06-02 01:00:00,18.51355932,320.2269492,16.90016949,25.96661017,12.74186441,16.4820339
2023-06-02 02:00:00,17.715,299.4638333,12.93566667,23.77983333,13.66983333,12.543
2023-06-02 03:00:00,17.88186441,284.9849153,18.82474576,22.45372881,14.36542373,18.25305085
2023-06-02 04:00:00,17.19,290.5778689,21.88147541,23.49409836,13.41098361,21.18147541
2023-06-02 05:00:00,17.84102564,277.1330769,22.52589744,23.39846154,14.14512821,21.57153846
2023-06-02 06:00:00,17.10833333,291.0061111,24.15777778,23.01277778,13.45388889,23.19944444
2023-06-02 07:00:00,18.293,290.956,20.492,20.518,11.8265,20.026
2023-06-02 08:00:00,19.01692308,274.495,17.98423077,16.24692308,10.29576923,17.65538462
2023-06-02 09:00:00,15.54583333,326.9033333,17.69416667,15.24458333,12.76,17.11833333
2023-06-02 10:00:00,18.07321429,302.5292857,18.62678571,15.23,13.725,18.00821429
2023-06-02 11:00:00,16.76451613,309.0074194,11.37387097,6.939354839,13.46903226,10.85870968
2023-06-02 12:00:00,17.17466667,321.7423333,9.566666667,6.021666667,16.04233333,9.113666667
2023-06-02 13:00:00,15.0336,332.2272,8.7876,11.7616,19.8456,8.4904
2023-06-02 14:00:00,14.91681818,314.5686364,7.781363636,11.39363636,22.22590909,7.454545455
2023-06-02 15:00:00,16.73612903,354.6941935,5.596451613,20.07064516,22.39774194,5.374193548
2023-06-02 16:00:00,14.37888889,367.8262963,6.746296296,19.86185185,20.96962963,6.419259259
2023-06-02 17:00:00,15.52291667,382.8791667,8.849166667,24.92958333,20.10875,8.46
2023-06-02 18:00:00,15.99208333,424.2875,9.559583333,30.83458333,17.56375,9.15125
2023-06-02 19:00:00,14.50772727,334.0218182,6.498181818,28.53818182,18.05227273,6.340909091
2023-06-02 20:00:00,18.08608696,442.523913,18.5573913,28.14652174,11.77391304,17.75478261
2023-06-02 21:00:00,20.766,471.31,18.7916,31.4924,9.1388,18.1652
2023-06-02 22:00:00,21.02617647,361.37,27.21470588,29.34941176,12.46205882,26.24
2023-06-02 23:00:00,19.43823529,332.9896078,27.54843137,28.36117647,13.03686275,26.36039216
2023-06-03 00:00:00,18.28017857,286.8505357,20.26589286,26.14267857,12.5675,19.65142857
2023-06-03 01:00:00,16.85883333,265.6636667,13.597,23.59466667,11.91933333,12.9405
2023-06-03 02:00:00,15.51933333,255.7576667,8.596666667,22.956,12.732,8.382
2023-06-03 03:00:00,15.468,245.1383333,11.38166667,22.54916667,14.50316667,10.87483333
2023-06-03 04:00:00,15.24457627,249.6545763,8.752033898,20.16644068,13.6079661,8.466440678
2023-06-03 05:00:00,14.34944444,266.2347222,16.1475,22.39833333,14.76444444,15.71083333
2023-06-03 06:00:00,17.8876,280.3808,24.344,23.6124,12.4368,23.6424
2023-06-03 07:00:00,19.97041667,313.4575,27.99,22.51458333,12.67125,27.06375
2023-06-03 08:00:00,20.092,321.048,23.826,17.3555,11.85,23.125
2023-06-03 09:00:00,19.33814815,312.8374074,22.42185185,14.2362963,11.60814815,21.70555556
2023-06-03 10:00:00,17.11791667,315.8608333,16.29791667,12.59583333,12.61541667,15.92
2023-06-03 11:00:00,15.2048,281.6988,15.5412,5.7844,12.56,15.1192
2023-06-03 12:00:00,12.74538462,350.075,13.83115385,12.92346154,20.47307692,13.61269231
2023-06-03 13:00:00,11.83136364,328.1440909,8.413181818,14.17181818,20.81863636,8.185909091
2023-06-03 14:00:00,14.50259259,314.5833333,6.24,14.69148148,20.27037037,6.026296296
2023-06-03 15:00:00,12.46590909,314.5281818,6.840454545,12.79227273,22.60272727,6.605454545
2023-06-03 16:00:00,14.52791667,333.785,7.185416667,14.885,22.9125,6.835833333
2023-06-03 17:00:00,13.00375,364.5441667,8.948333333,24.70166667,26.88166667,8.507083333
2023-06-03 18:00:00,13.04083333,363.6754167,5.375416667,29.95083333,23.74625,5.166666667
2023-06-03 19:00:00,12.5745,340.69,5.7285,28.6695,20.6085,5.548
2023-06-03 20:00:00,16.99740741,404.3218519,10.78925926,29.31740741,14.72962963,10.49518519
2023-06-03 21:00:00,17.59555556,454.7255556,19.89333333,33.51833333,11.38833333,19.26944444
2023-06-03 22:00:00,14.78478261,355.1386957,17.37913043,32.25782609,13.97347826,16.74347826
2023-06-03 23:00:00,15.18571429,302.5416667,15.46047619,32.08714286,11.64738095,14.80071429
2023-06-04 00:00:00,15.29792453,305.4224528,19.34471698,28.07207547,14.02773585,18.58811321
2023-06-04 01:00:00,16.33066667,296.3018333,17.70866667,24.33066667,15.51666667,17.0255
2023-06-04 02:00:00,16.81186441,286.0813559,17.05881356,23.86457627,13.69288136,16.22372881
2023-06-04 03:00:00,16.97982759,302.7455172,20.48551724,23.34448276,13.10068966,19.73465517
2023-06-04 04:00:00,15.76559322,245.0786441,9.876610169,20.76101695,12.55288136,9.479661017
2023-06-04 05:00:00,14.93186047,237.3551163,11.89697674,21.48581395,15.58372093,11.28348837
2023-06-04 06:00:00,18.86107143,253.7314286,15.89178571,21.36285714,12.94821429,15.58214286
2023-06-04 07:00:00,19.59444444,274.2566667,16.27555556,19.90555556,11.99277778,15.92611111
2023-06-04 08:00:00,19.398,276.9016,13.6004,16.132,10.748,13.1924
2023-06-04 09:00:00,18.69833333,273.0241667,12.38041667,11.49333333,10.42958333,11.885
2023-06-04 10:00:00,16.60153846,281.5480769,12.60769231,6.982692308,13.74,12.32153846
2023-06-04 11:00:00,15.6976,273.8892,9.028,13.3864,16.4832,8.9032
2023-06-04 12:00:00,12.97818182,278.7686364,4.983636364,7.298636364,18.21727273,4.687272727
2023-06-04 13:00:00,14.37714286,287.0464286,4.693928571,9.443571429,17.22785714,4.518928571
2023-06-04 14:00:00,12.171,284.9715,4.889,11.529,20.797,4.778
2023-06-04 15:00:00,11.4256,311.2872,4.2812,12.2732,23.5448,4.1464
2023-06-04 16:00:00,13.37740741,328.4959259,7.308518519,17.55111111,23.75259259,6.262592593
2023-06-04 17:00:00,15.59333333,388.1206667,9.394,27.7,22.262,8.907333333
2023-06-04 18:00:00,15.15047619,394.7933333,7.773333333,30.65619048,20.06714286,7.376190476
2023-06-04 19:00:00,18.32545455,422.4640909,11.42863636,31.24590909,15.15181818,10.82772727
2023-06-04 20:00:00,17.88409091,426.2222727,14.13181818,29.91454545,11.935,13.58318182
2023-06-04 21:00:00,19.28060606,469.1090909,15.03090909,28.05060606,10.50515152,14.49030303
2023-06-04 22:00:00,21.03407407,442.8244444,14.99222222,27.28851852,10.14259259,14.18259259
2023-06-04 23:00:00,16.77326087,332.2782609,10.54847826,25.61456522,14.02478261,10.11347826
2023-06-05 00:00:00,16.965,287.57,9.312857143,25.30321429,14.85875,8.984285714
2023-06-05 01:00:00,15.39586207,293.3556897,12.82431034,24.59810345,14.39206897,12.25275862
2023-06-05 02:00:00,15.21821429,280.1701786,14.01642857,24.42678571,14.43446429,13.48214286
2023-06-05 03:00:00,17.02966667,271.5243333,15.044,23.78466667,13.78583333,14.57433333
2023-06-05 04:00:00,17.46745763,268.2979661,12.46101695,23.38745763,12.55271186,12.06135593
2023-06-05 05:00:00,15.77972222,269.3788889,9.965833333,22.87,11.65277778,9.734444444
2023-06-05 06:00:00,16.10666667,250.54,10.73238095,22.72666667,11.0647619,10.28666667
2023-06-05 07:00:00,17.03666667,250.0195238,10.40761905,20.56380952,11.43190476,9.882857143
2023-06-05 08:00:00,18.74636364,253.4681818,9.215,16.61863636,8.283181818,9.068181818
2023-06-05 09:00:00,16.01047619,263.4371429,8.581904762,15.85,11.43714286,8.36952381
2023-06-05 10:00:00,15.58115385,247.8011538,7.316538462,15.83076923,11.23076923,7.109615385
2023-06-05 11:00:00,15.8316,252.8196,5.6468,7.2628,13.7984,5.3768
2023-06-05 12:00:00,15.61875,256.58625,5.682083333,10.34833333,12.18666667,5.579583333
2023-06-05 13:00:00,12.43047619,236.78,4.988095238,11.12428571,15.92142857,4.781904762
2023-06-05 14:00:00,12.59227273,262.7418182,3.891818182,10.61363636,19.545,3.790909091
2023-06-05 15:00:00,12.32115385,252.4580769,3.840384615,7.242692308,21.59923077,3.735
2023-06-05 16:00:00,13.1125,301.2091667,6.747777778,16.50722222,21.765,6.206388889
2023-06-05 17:00:00,9.670454545,331.9713636,4.792272727,23.21136364,25.56363636,4.515454545
2023-06-05 18:00:00,11.67,367.0772727,6.115909091,31.12954545,22.23590909,5.872272727
2023-06-05 19:00:00,11.97782609,341.4447826,5.469565217,29.61043478,21.50869565,5.067391304
2023-06-05 20:00:00,13.53052632,356.7573684,9.192631579,27.90684211,17.77631579,8.665789474
2023-06-05 21:00:00,16.32,382.2136,12.2084,27.3252,15.3192,11.662
2023-06-05 22:00:00,16.399,325.739,14.06733333,27.791,16.06833333,13.67333333
2023-06-05 23:00:00,14.1252,300.4838,13.0482,27.2948,17.7928,12.5808
2023-06-06 00:00:00,14.80431034,322.1158621,21.6562069,26.69793103,17.80706897,21.01051724
2023-06-06 01:00:00,15.44982456,312.5136842,23.19508772,25.72719298,16.73719298,22.49649123
2023-06-06 02:00:00,15.68586207,297.9448276,20.72034483,25.17706897,15.54051724,19.9887931
2023-06-06 03:00:00,14.8683871,273.4182258,13.99725806,23.81193548,15.74451613,13.59693548
2023-06-06 04:00:00,14.93233333,249.0425,10.66516667,22.29783333,14.77533333,10.23966667
2023-06-06 05:00:00,13.81439024,250.2109756,10.52829268,21.15365854,15.43756098,10.16756098
2023-06-06 06:00:00,13.708,227.5404,11.7512,21.4232,15.22,11.4312
2023-06-06 07:00:00,15.99035714,220.8764286,12.39214286,21.32035714,13.46571429,11.98
2023-06-06 08:00:00,16.00777778,248.9714815,13.41777778,16.81111111,11.57740741,13.19074074
2023-06-06 09:00:00,16.33769231,268.9169231,17.50230769,15.53153846,13.15769231,16.82153846
2023-06-06 10:00:00,16.63888889,309.3922222,21.94777778,16.63074074,14.38296296,21.08740741
2023-06-06 11:00:00,14.20791667,275.9779167,10.3825,14.9925,17.08041667,10.11625
2023-06-06 12:00:00,13.9688,267.8428,6.8064,12.8752,15.9564,6.472
2023-06-06 13:00:00,12.73809524,218.5866667,5.700952381,7.209047619,16.08095238,5.460952381
2023-06-06 14:00:00,13.19115385,247.5034615,5.543846154,7.337307692,20.04538462,5.302692308
2023-06-06 15:00:00,11.2024,275.2196,4.9964,16.57,22.2176,4.808
