date,CO,PM10,NO2,O3,PM2.5
01/07/2020 15:00,246.256875,8.601583333,15.154,198.1990417,8.261041667
01/07/2020 16:00,454.7424615,9.613692308,37.80580769,61.20069231,8.954076923
19/08/2020 13:00,278.984,8.25,23.334,22.228,7.7
19/08/2020 17:00,1581.262194,12.94193548,30.98980645,78.09425806,10.71935484
19/08/2020 18:00,698.1049099,16.10022523,62.71630631,31.12427928,13.5777027
19/08/2020 19:00,730.8278495,17.6155914,81.04010753,21.29548387,14.91129032
19/08/2020 21:00,483.2795402,13.62356322,62.33931034,16.80770115,11.12212644
19/08/2020 22:00,400.7726291,12.94248826,47.91948357,28.14539906,10.72065728
19/08/2020 23:00,364.7111468,13.16284404,42.47912844,26.53302752,10.82454128
20/08/2020 00:00,384.3661751,14.12672811,48.90036866,32.54115207,11.59677419
20/08/2020 01:00,356.1377027,13.11599099,46.24594595,28.39310811,10.7759009
20/08/2020 02:00,301.6544907,10.39583333,40.06814815,38.19638889,8.805555556
20/08/2020 03:00,299.0585047,11.56542056,37.74850467,35.64841121,9.683411215
20/08/2020 04:00,289.6823744,11.63926941,35.31926941,31.36173516,9.710045662
20/08/2020 05:00,294.2986574,12.18865741,35.08546296,30.08337963,10.14930556
20/08/2020 06:00,321.8747768,14.00446429,33.91316964,30.29727679,11.73660714
20/08/2020 07:00,298.5134404,11.90825688,33.37706422,28.27018349,9.947247706
20/08/2020 08:00,272.7784234,11.20157658,25.77441441,30.28644144,9.48536036
20/08/2020 09:00,191.2445946,10.42342342,13.73445946,40.26536036,8.921171171
20/08/2020 10:00,331.8448858,14.3196347,30.57068493,34.26785388,11.82420091
20/08/2020 11:00,365.374843,14.32286996,34.27529148,30.9444843,11.77242152
20/08/2020 12:00,307.5131651,14.0940367,31.70949541,35.98981651,11.57568807
20/08/2020 13:00,360.0585202,13.44282511,35.65838565,29.20744395,11.06278027
20/08/2020 14:00,261.1647297,13.34684685,24.66373874,40.0013964,11.08333333
20/08/2020 15:00,325.9557534,12.93949772,28.94716895,37.64452055,10.72031963
20/08/2020 16:00,370.1465022,13.54372197,35.07538117,37.33013453,11.24327354
20/08/2020 17:00,670.0194091,25.30909091,49.26118182,24.19122727,22.81704545
20/08/2020 18:00,520.7408597,12.03167421,46.22049774,23.91565611,10.25904977
20/08/2020 19:00,471.7607317,13.50914634,47.15378049,24.60560976,10.95426829
20/08/2020 21:00,380.8451905,12.5702381,50.35228571,22.03638095,10.34761905
20/08/2020 22:00,334.4663134,9.352534562,42.17294931,27.19359447,8.238479263
20/08/2020 23:00,339.9294091,11.74090909,42.30040909,24.1875,9.827272727
21/08/2020 00:00,313.6079147,9.994075829,38.81218009,26.73,8.652843602
21/08/2020 01:00,323.0827397,12.33105023,40.92716895,25.23333333,10.19406393
21/08/2020 02:00,310.0515421,10.81074766,39.44663551,27.23126168,9.106308411
21/08/2020 03:00,275.3841284,7.184633028,32.80857798,33.25169725,6.709862385
21/08/2020 04:00,255.4881279,6.639269406,29.70739726,35.5939726,6.365296804
21/08/2020 05:00,298.1942986,9.437782805,30.53728507,37.77393665,8.435520362
21/08/2020 06:00,319.1528311,10.63356164,40.20210046,27.98680365,9.054794521
21/08/2020 07:00,344.4895516,11.8396861,41.27457399,27.00932735,9.788116592
21/08/2020 08:00,317.3079091,12.05454545,37.009,27.07322727,9.978409091
21/08/2020 09:00,268.9581166,11.4293722,25.52506726,27.42188341,9.558295964
21/08/2020 10:00,214.7189545,11.59886364,15.0965,37.49218182,9.7375
21/08/2020 11:00,219.8795045,13.15878378,14.35941441,45.29400901,10.85585586
21/08/2020 12:00,285.5258559,13.12387387,27.0140991,39.21936937,10.79954955
21/08/2020 13:00,370.0752083,14.24609375,43.4509375,34.47625,11.58463542
21/08/2020 14:00,417.8200476,14.48333333,50.75457143,30.23838095,11.76785714
21/08/2020 15:00,386.2594545,13.90340909,56.27877273,27.14890909,11.37954545
21/08/2020 16:00,381.5127803,15.54372197,54.747713,19.60681614,12.7029148
21/08/2020 17:00,509.6174299,25.26752336,44.56845794,20.21009346,22.06892523
21/08/2020 18:00,395.1614091,14.96590909,39.35613636,26.31054545,12.4
21/08/2020 19:00,501.3726829,17.73170732,38.38894309,27.75105691,15.38211382
21/08/2020 21:00,323.259186,13.24854651,40.17796512,27.39,10.97238372
21/08/2020 22:00,332.5863594,14.32258065,41.69456221,26.85198157,11.68317972
21/08/2020 23:00,315.0087156,13.50458716,39.80151376,26.22577982,11.12614679
22/08/2020 00:00,276.9759447,11.86751152,34.92801843,36.03677419,9.888248848
22/08/2020 01:00,264.9910502,11.77739726,35.49753425,35.50899543,9.894977169
22/08/2020 02:00,280.1731132,12.51650943,37.96339623,35.69561321,10.40683962
22/08/2020 03:00,283.5831193,12.73279817,39.04027523,35.07876147,10.53669725
22/08/2020 04:00,281.9578899,13.62729358,36.81655963,32.12651376,11.17775229
22/08/2020 05:00,299.1606699,14.21052632,38.02205742,36.33110048,11.60047847
22/08/2020 06:00,303.6836364,14.06590909,36.49509091,32.13027273,11.45681818
22/08/2020 07:00,300.8576233,13.67264574,29.39757848,34.09573991,11.22533632
22/08/2020 08:00,301.4805023,13.46575342,26.49799087,34.3643379,11.08105023
22/08/2020 09:00,287.8885135,12.85923423,21.8809009,41.78990991,10.61373874
22/08/2020 10:00,344.4642857,14.09101382,22.15193548,34.06368664,11.53571429
22/08/2020 11:00,212.4042466,11.94863014,1.554063927,53.49452055,9.948630137
22/08/2020 12:00,257.5512108,12.46412556,15.17251121,48.99721973,10.33071749
22/08/2020 13:00,233.61447,11.78801843,10.81414747,55.72156682,9.834101382
22/08/2020 14:00,239.4395475,11.57352941,8.369366516,63.43515837,9.701357466
22/08/2020 15:00,222.5469124,10.79032258,13.38211982,66.86769585,9.169354839
22/08/2020 16:00,310.1646364,11.46022727,33.78595455,56.79131818,9.646590909
22/08/2020 17:00,356.4043304,12.73549107,43.37258929,49.59839286,10.57477679
22/08/2020 18:00,452.7328111,15.37557604,52.87258065,45.31668203,12.48963134
22/08/2020 19:00,435.1488971,17.04227941,50.935,41.90625,14.27757353
22/08/2020 20:00,398.227,14.6,49.41666667,43.826,11.75833333
22/08/2020 21:00,358.3507477,14.06191589,44.20911215,42.23280374,11.51635514
22/08/2020 22:00,342.7779426,13.38157895,43.03684211,39.58430622,11.03708134
22/08/2020 23:00,356.6803211,14.12041284,41.74155963,41.78490826,11.50917431
23/08/2020 00:00,378.0697727,15.26931818,39.61327273,44.20309091,12.32840909
23/08/2020 01:00,392.3627358,16.9870283,40.95466981,48.05872642,14.19457547
23/08/2020 02:00,402.2349321,18.90271493,41.30226244,48.05303167,17.26470588
23/08/2020 03:00,404.3860748,20.11098131,41.04714953,47.07102804,19.01869159
23/08/2020 04:00,393.0565909,19.43068182,39.8975,45.90263636,17.99886364
23/08/2020 05:00,371.1712946,18.33482143,38.86473214,46.06727679,16.16964286
23/08/2020 06:00,380.1856621,18.10616438,39.836621,46.45876712,15.87899543
23/08/2020 07:00,414.9708036,18.52232143,35.20397321,44.23107143,16.36941964
23/08/2020 08:00,334.3903182,15.52613636,19.35722727,52.61345455,12.91590909
23/08/2020 09:00,270.4147706,12.93463303,9.550733945,54.94527523,10.69954128
23/08/2020 10:00,254.5735747,13.97850679,4.118642534,61.54276018,11.46606335
23/08/2020 11:00,308.8980093,16.07060185,7.240046296,67.42759259,13.05787037
23/08/2020 12:00,390.2413242,18.00228311,19.84872146,73.45853881,15.51027397
23/08/2020 13:00,407.6688288,16.68468468,23.43454955,68.39333333,13.71509009
23/08/2020 14:00,356.3015982,14.60502283,19.22557078,71.10004566,11.90296804
23/08/2020 15:00,383.5243498,13.69618834,29.37721973,64.23825112,11.28139013
23/08/2020 16:00,353.381422,13.38302752,28.73880734,63.42041284,11.0206422
23/08/2020 17:00,394.9511712,13.90427928,44.76896396,55.00058559,11.41891892
23/08/2020 18:00,451.1969194,14.63744076,54.30037915,44.10511848,11.88270142
23/08/2020 19:00,476.4681818,17.56818182,53.36272727,44.08909091,14.63636364
23/08/2020 20:00,436.7851852,15.51388889,45.12833333,49.61314815,12.46759259
23/08/2020 21:00,406.5133036,14.67410714,45.29870536,45.41741071,11.88727679
23/08/2020 22:00,395.525288,14.92670157,45.6734555,41.39204188,12.20811518
23/08/2020 23:00,384.0682326,14.4244186,45.08116279,42.60818605,11.73488372
24/08/2020 00:00,421.6839815,15.67476852,45.00634259,43.56263889,12.97800926
24/08/2020 01:00,361.4517352,15.10958904,43.8469863,42.97178082,12.18493151
24/08/2020 02:00,398.3554054,16.2545045,41.86527027,42.69103604,13.05630631
24/08/2020 03:00,419.3245327,17.59929907,39.33649533,43.07457944,14.7932243
24/08/2020 04:00,412.1585321,17.51376147,39.8762844,42.06940367,14.87270642
24/08/2020 05:00,401.3552074,18.09562212,39.11645161,43.41110599,15.72695853
24/08/2020 06:00,434.4417431,19.19266055,39.77018349,39.14380734,17.19954128
24/08/2020 07:00,438.6935616,18.47031963,33.59552511,41.36219178,16.44292237
24/08/2020 08:00,399.376861,17.53026906,18.90313901,49.88829596,15.07959641
24/08/2020 09:00,318.7168037,16.69406393,5.84369863,62.87757991,13.74315068
24/08/2020 10:00,291.4607143,16.07924107,4.3971875,65.45995536,13.02566964
24/08/2020 11:00,314.2327523,15.66284404,11.74724771,66.8716055,12.66284404
24/08/2020 12:00,390.3917117,16.95045045,17.77328829,62.72774775,14.10810811
24/08/2020 13:00,393.688341,16.63824885,21.42511521,67.88479263,13.75921659
24/08/2020 14:00,380.4370404,15.71300448,27.25134529,63.11237668,12.74327354
24/08/2020 15:00,413.9517489,15.00784753,35.20367713,56.90219731,12.26569507
24/08/2020 16:00,480.1234404,16.32683486,46.38325688,44.95220183,13.58256881
24/08/2020 17:00,728.2149107,29.66517857,55.20441964,33.76839286,26.83258929
24/08/2020 18:00,527.4835321,16.21215596,56.42472477,36.94522936,13.3646789
24/08/2020 19:00,536.4049289,15.61374408,78.62161137,22.48706161,12.59597156
24/08/2020 20:00,473.197,15.9125,68.4273,18.68545,12.8475
24/08/2020 21:00,432.0504265,16.46563981,62.38132701,20.89336493,13.27962085
24/08/2020 22:00,403.2264486,16.95443925,53.76369159,25.69154206,13.77336449
24/08/2020 23:00,389.3951724,17.09913793,56.3287931,27.61224138,14.14224138
01/09/2020 06:00,241.536,6.525,25.13,45.952,6.175
01/09/2020 07:00,375.8362,7.175,27.9542,28.3796,6.83
01/09/2020 09:00,419.1424,9.37,11.4004,41.8126,8.235
01/09/2020 11:00,324.0476,7.28,10.327,48.8918,6.84
01/09/2020 12:00,263.93,6.971153846,9.762307692,72.40423077,6.442307692
01/09/2020 13:00,267.43,8.135714286,4.511333333,68.07238095,7.5
01/09/2020 14:00,264.0046818,7.089772727,17.39804545,62.74740909,6.753409091
01/09/2020 15:00,218.3118919,8.626126126,34.86945946,50.67468468,7.808558559
01/09/2020 16:00,378.5818468,9.943693694,51.92990991,42.50490991,8.849099099
01/09/2020 17:00,373.9795392,14.49078341,54.31382488,35.77917051,12.45967742
01/09/2020 18:00,517.8027354,15.32735426,71.39493274,24.88502242,12.71300448
01/09/2020 20:00,366.3524194,8.633064516,56.26879032,31.13072581,7.889112903
01/09/2020 21:00,340.2805288,8.118990385,56.21139423,27.24620192,7.550480769
01/09/2020 22:00,320.6460092,9.013761468,55.68201835,24.70573394,8.09059633
01/09/2020 23:00,310.5951152,9.342165899,52.52336406,29.00391705,8.266129032
02/09/2020 00:00,283.4572512,8.373222749,44.99156398,32.33668246,7.687203791
02/09/2020 01:00,276.0857727,8.453409091,43.3675,33.72736364,7.757954545
02/09/2020 02:00,274.7862559,8.321090047,42.43374408,35.72170616,7.694312796
02/09/2020 03:00,272.241036,9.003378378,42.53,33.08265766,8.106981982
02/09/2020 04:00,275.291422,9.377293578,41.35215596,36.85495413,8.333715596
02/09/2020 05:00,285.9630288,10.61057692,34.67028846,43.55975962,9.007211538
02/09/2020 06:00,296.7861261,11.53490991,32.17801802,40.6381982,9.664414414
02/09/2020 07:00,331.7420814,12.91176471,29.37149321,35.8939819,10.64932127
02/09/2020 08:00,379.653964,12.7759009,14.29004505,43.34337838,10.58783784
02/09/2020 09:00,320.3913122,12.80090498,16.81873303,53.66692308,10.61651584
02/09/2020 10:00,378.4996347,12.85958904,15.94703196,51.95041096,10.67808219
02/09/2020 11:00,340.9377679,11.67410714,2.814464286,68.33683036,9.844866071
02/09/2020 12:00,284.9661187,10.39726027,8.03347032,77.55762557,8.992009132
02/09/2020 13:00,282.4603571,10.41517857,9.367901786,69.13428571,8.96875
02/09/2020 14:00,273.4921267,10.55316742,11.34705882,72.36076923,9.061085973
02/09/2020 15:00,241.4125581,11.5627907,15.17530233,76.58734884,9.760465116
02/09/2020 16:00,228.653991,12.29596413,24.41883408,73.64188341,10.32511211
02/09/2020 17:00,275.484213,12.80555556,36.09143519,71.45518519,10.73842593
02/09/2020 18:00,449.7599552,16.75672646,54.5509417,59.20659193,14.22533632
02/09/2020 19:00,458.4667045,16.27556818,55.26488636,56.34761364,13.26420455
02/09/2020 20:00,408.5183929,15.48660714,52.28928571,52.02107143,12.62946429
02/09/2020 21:00,382.7921395,14.50930233,51.45865116,49.78688372,11.83023256
02/09/2020 22:00,372.6399099,14.28490991,48.65747748,48.90522523,11.71734234
02/09/2020 23:00,375.2874766,15.16471963,45.15976636,52.58771028,12.31658879
03/09/2020 00:00,366.772963,15.48726852,42.61189815,52.27199074,12.55324074
03/09/2020 01:00,355.6712329,15.75114155,38.81785388,59.44726027,12.7260274
03/09/2020 02:00,354.0092381,16.08452381,37.14542857,60.08157143,13.03333333
03/09/2020 03:00,367.5662037,16.61805556,40.22481481,54.21777778,13.75115741
03/09/2020 04:00,386.6791244,18.15552995,40.73327189,53.37,15.91129032
03/09/2020 05:00,380.2022791,17.84186047,38.92493023,53.82832558,15.31744186
03/09/2020 06:00,379.4697297,16.31869369,37.69279279,51.25738739,13.39752252
03/09/2020 07:00,419.4602679,17.13169643,32.83571429,50.905,14.48549107
03/09/2020 08:00,397.1937615,17.13761468,19.78513761,58.38224771,14.22247706
03/09/2020 09:00,372.8188789,16.51569507,21.21977578,62.33982063,13.5661435
03/09/2020 10:00,362.0994064,16.03424658,18.20876712,66.94251142,13.05022831
03/09/2020 11:00,337.9454054,15.04054054,15.09635135,71.67707207,12.2240991
03/09/2020 12:00,324.3251802,13.85022523,12.44734234,75.5390991,11.43468468
03/09/2020 13:00,307.1790411,13.49315068,7.883150685,78.8856621,11.1369863
03/09/2020 14:00,293.6973094,13.20627803,11.37103139,79.27753363,10.98766816
03/09/2020 15:00,267.9048387,13.40322581,20.3875576,75.90599078,11.20967742
03/09/2020 16:00,337.5370721,14.27927928,37.53837838,63.52923423,11.77477477
03/09/2020 17:00,419.4717808,13.87785388,48.64027397,58.83255708,11.33675799
03/09/2020 18:00,481.1444615,16.09871795,59.22676923,49.50979487,13.28589744
03/09/2020 20:00,502.4426437,17.57758621,52.75586207,40.01321839,15.06609195
03/09/2020 21:00,456.6392718,15.94053398,48.28558252,42.84121359,13.22815534
03/09/2020 22:00,386.7661009,14.06995413,45.43559633,46.28165138,11.54816514
03/09/2020 23:00,389.5679091,14.82272727,45.50081818,44.81713636,12.06477273
04/09/2020 00:00,383.4878241,15.58449074,44.11324074,47.60819444,12.81134259
04/09/2020 01:00,414.7765049,16.94053398,46.99320388,40.31878641,14.04975728
04/09/2020 02:00,409.4015068,17.53310502,44.88045662,40.83173516,14.80479452
04/09/2020 03:00,406.1979452,17.10388128,42.41789954,41.8783105,14.31506849
04/09/2020 04:00,360.3796759,15.65740741,34.80314815,49.10203704,12.6412037
04/09/2020 05:00,374.4625792,17.39819005,37.42113122,48.49972851,14.63348416
04/09/2020 06:00,382.5292793,16.5777027,40.69445946,44.32166667,13.625
04/09/2020 07:00,453.0741096,17.52968037,32.71598174,44.91114155,15.02853881
04/09/2020 08:00,416.3340807,17.61883408,12.8870852,54.76699552,15.0706278
04/09/2020 09:00,345.6642273,18.32272727,6.755727273,71.54559091,15.96818182
04/09/2020 10:00,324.168018,18.01463964,1.657837838,85.62630631,15.66779279
04/09/2020 11:00,371.7536986,17.84589041,12.10378995,84.67205479,15.46461187
04/09/2020 12:00,359.9066964,17.67745536,9.874955357,87.91316964,15.17522321
04/09/2020 13:00,416.0300917,17.81995413,28.96573394,79.00298165,15.49655963
04/09/2020 14:00,491.3637443,17.95091324,26.27242009,75.42977169,15.78995434
04/09/2020 15:00,449.6084685,18.96283784,22.5109009,87.48743243,17.18693694
04/09/2020 16:00,410.5633945,18.38876147,22.89665138,86.15825688,16.36353211
04/09/2020 17:00,495.0781364,19.025,43.76768182,71.97768182,17.325
04/09/2020 18:00,605.5546154,21.49321267,59.38968326,56.51954751,20.3959276
04/09/2020 19:00,590.251,22.15,57.583,54.059,20.525
04/09/2020 20:00,543.5301316,20.04276316,51.20473684,52.46342105,18.59210526
04/09/2020 21:00,533.8609453,20.19402985,50.85875622,50.33751244,18.91044776
04/09/2020 22:00,516.0862162,20.34572072,50.11207207,48.78369369,19.04391892
04/09/2020 23:00,501.1576744,19.91627907,49.39311628,43.4095814,18.60697674
05/09/2020 00:00,484.4362162,19.58220721,49.91563063,43.94211712,18.0731982
05/09/2020 01:00,470.7135981,19.7932243,50.89135514,39.78668224,18.49883178
05/09/2020 02:00,466.8891628,21.01162791,47.89465116,37.15288372,19.77674419
05/09/2020 03:00,459.0340541,20.26238739,47.78076577,39.67198198,19.06081081
05/09/2020 04:00,469.5621461,21.28082192,43.54228311,44.50547945,20.05479452
05/09/2020 05:00,496.2146188,23.47757848,41.61044843,43.18053812,22.31502242
05/09/2020 06:00,512.1364706,23.91176471,39.71656109,43.00429864,22.57126697
05/09/2020 07:00,507.7300457,22.63812785,37.57091324,39.25255708,21.54908676
05/09/2020 08:00,474.1367411,21.8515625,21.80357143,55.72924107,20.7734375
05/09/2020 09:00,462.8073636,21.53181818,5.586681818,72.33022727,20.50795455
05/09/2020 10:00,393.5254955,19.67342342,1.507297297,84.8740991,18.30743243
05/09/2020 11:00,412.5486239,19.76146789,9.553073394,88.78142202,18.30504587
05/09/2020 12:00,514.2827354,20.46636771,15.25995516,81.71811659,19.42600897
05/09/2020 13:00,456.0034685,19.95945946,7.437657658,96.24689189,18.79054054
05/09/2020 14:00,481.545,19.99655963,13.98848624,96.51876147,18.93233945
05/09/2020 15:00,615.018125,20.72433036,46.594375,70.94352679,19.58816964
05/09/2020 16:00,861.4372018,29.96330275,75.9940367,37.3537156,28.61238532
05/09/2020 17:00,745.5300448,26.34529148,63.53340807,40.52748879,25.09304933
05/09/2020 18:00,780.463105,29.44063927,59.44273973,42.92917808,28.00456621
05/09/2020 19:00,669.2547059,23.27058824,60.21517647,42.95705882,22.06176471
05/09/2020 20:00,622.6076563,27.44921875,64.61375,38.58296875,25.86328125
05/09/2020 21:00,588.81,26.18062201,58.77655502,38.44736842,24.59090909
05/09/2020 22:00,518.734375,23.34598214,49.11419643,37.50607143,21.97991071
05/09/2020 23:00,486.2363547,22.32758621,46.4473399,37.07221675,21.00738916
06/09/2020 00:00,467.2836866,22.62096774,44.41958525,34.56271889,21.26843318
06/09/2020 01:00,470.8319643,22.67633929,46.26263393,33.61486607,21.40625
06/09/2020 02:00,492.5852358,24.95518868,47.16448113,41.82764151,23.375
06/09/2020 03:00,486.7962844,25.77408257,44.35211009,39.25559633,24.17431193
06/09/2020 04:00,482.4336036,25.74887387,47.32896396,35.7745045,24.1295045
06/09/2020 05:00,506.4508257,26.95642202,45.34931193,29.28963303,25.27293578
06/09/2020 06:00,530.9240807,30.2264574,44.28475336,34.32623318,28.17825112
06/09/2020 07:00,550.9320548,27.46575342,38.00200913,32.37228311,25.67123288
06/09/2020 08:00,550.5508969,27.00560538,20.76986547,43.56775785,25.4058296
06/09/2020 09:00,474.0947982,24.30269058,1.656636771,65.81013453,23.01681614
06/09/2020 10:00,444.3876555,22.77751196,2.983301435,81.13995215,21.61004785
06/09/2020 11:00,526.1975893,24.7265625,30.1128125,68.48857143,23.35267857
06/09/2020 12:00,615.4124771,26.02293578,45.3256422,57.96683486,24.50802752
06/09/2020 13:00,574.9108072,23.48318386,54.91071749,48.95609865,22.08856502
06/09/2020 14:00,665.2165315,27.85810811,65.59306306,29.75945946,26.26238739
06/09/2020 15:00,615.0747465,27.82488479,57.81714286,32.13894009,26.23502304
06/09/2020 16:00,634.8193304,30.95424107,57.30366071,22.64058036,28.828125
06/09/2020 17:00,677.8685909,38.12613636,55.17981818,24.62909091,35.27159091
06/09/2020 18:00,752.4738288,43.83108108,56.51166667,19.20405405,40.55630631
06/09/2020 19:00,695.361875,37.015625,57.024375,20.2171875,34.3125
06/09/2020 20:00,544.4334783,26.45289855,36.75536232,40.69521739,24.74637681
06/09/2020 21:00,600.9348372,31.90232558,42.99465116,28.32497674,29.6127907
06/09/2020 22:00,496.1021461,26.16552511,35.43091324,48.07073059,24.4326484
06/09/2020 23:00,558.5114545,29.72840909,44.17754545,31.5265,27.51590909
07/09/2020 00:00,510.2435681,26.14084507,36.09887324,43.03539906,24.45657277
07/09/2020 01:00,481.501215,26.14836449,33.78453271,49.6717757,24.39953271
07/09/2020 02:00,511.0130909,27.97159091,38.65136364,45.03563636,26.08522727
07/09/2020 03:00,532.4176256,30.96803653,43.30214612,42.00630137,28.71004566
07/09/2020 04:00,534.5912903,30.23502304,49.22866359,43.01866359,28.10253456
07/09/2020 05:00,535.1312385,31.3646789,46.75573394,35.57990826,28.98738532
07/09/2020 06:00,554.7136771,31.90695067,42.82340807,30.38686099,29.6603139
07/09/2020 07:00,528.0716438,28.64840183,43.13315068,30.50333333,26.62442922
07/09/2020 08:00,525.2556306,27.79166667,39.92599099,32.60684685,25.92905405
07/09/2020 09:00,516.906934,24.39150943,35.43830189,37.0770283,22.83726415
07/09/2020 10:00,526.9682407,24.01273148,30.2862963,39.88009259,22.6087963
07/09/2020 11:00,494.1283408,21.50672646,16.70040359,53.00372197,20.25
07/09/2020 12:00,486.5216364,23.4125,33.22563636,53.1835,21.9625
07/09/2020 13:00,550.2217411,25.328125,41.45959821,37.70303571,23.86830357
07/09/2020 14:00,623.7280909,29.58068182,44.29122727,27.92127273,27.77954545
07/09/2020 15:00,577.1896818,27.97272727,42.74922727,37.27936364,26.09318182
07/09/2020 16:00,523.4277578,21.58183857,54.06053812,47.28704036,19.632287
07/09/2020 17:00,495.1887273,15.93863636,58.68777273,40.90036364,12.60340909
07/09/2020 18:00,526.2943624,18.84899329,52.56852349,36.24671141,16.53691275
07/09/2020 20:00,471.3328713,19.75247525,41.17970297,34.62257426,17.92574257
07/09/2020 21:00,465.9063134,20.87442396,39.41115207,36.23294931,19.33870968
07/09/2020 22:00,448.5718386,22.01569507,39.2744843,34.86834081,20.62219731
07/09/2020 23:00,439.7530275,21.71788991,38.34706422,37.24688073,20.30733945
08/09/2020 00:00,401.2026244,19.48076923,37.40457014,39.00882353,17.53280543
08/09/2020 01:00,394.3050455,19.38295455,37.11731818,35.29659091,17.53409091
08/09/2020 02:00,398.082037,19.84375,37.49935185,33.60425926,18.16898148
08/09/2020 03:00,372.620362,18.43552036,37.66954751,35.89307692,16.1719457
08/09/2020 04:00,353.3359813,17.96378505,37.63411215,37.81341121,15.10046729
08/09/2020 05:00,351.4627397,17.51255708,36.01863014,41.56328767,14.52625571
08/09/2020 06:00,385.2543498,17.35986547,35.80103139,44.69282511,14.52466368
08/09/2020 07:00,458.2809633,20.70183486,36.62137615,32.30238532,17.93004587
08/09/2020 08:00,500.1612108,16.04035874,19.41313901,48.14578475,13.13565022
08/09/2020 09:00,461.8895872,15.73623853,15.07729358,53.66142202,12.74426606
08/09/2020 10:00,389.7405357,16.02232143,10.33004464,59.36678571,12.93861607
08/09/2020 11:00,401.7782949,16.9297235,23.02175115,55.41267281,14.01728111
08/09/2020 12:00,422.2968075,18.20657277,41.96596244,44.49676056,15.63967136
08/09/2020 13:00,436.4066816,18.44058296,55.11295964,36.07085202,16.25224215
08/09/2020 14:00,486.7751584,19.86877828,63.70723982,36.06728507,18.37669683
08/09/2020 15:00,495.3281448,20.57126697,57.2120362,32.41330317,19.2658371
08/09/2020 16:00,553.9033182,20.05568182,38.09540909,42.18886364,18.525
08/09/2020 17:00,510.0276147,23.77752294,47.64862385,39.87848624,22.33600917
08/09/2020 18:00,487.9676963,19.84816754,60.83298429,38.91460733,17.92015707
08/09/2020 20:00,452.493871,20.21236559,53.02462366,32.06946237,18.75537634
08/09/2020 21:00,439.9054976,21.96563981,52.74947867,35.03867299,20.17890995
08/09/2020 22:00,437.1322831,22.84474886,45.69968037,33.82648402,21.37557078
08/09/2020 23:00,424.8111712,22.39076577,40.26279279,27.41355856,20.85698198
09/09/2020 00:00,430.3989352,22.50115741,41.62175926,29.16041667,20.94791667
09/09/2020 01:00,420.5909569,21.98923445,40.04033493,30.58325359,20.55263158
09/09/2020 02:00,410.5671154,21.23076923,38.32278846,30.32610577,19.82451923
09/09/2020 03:00,397.5566364,19.43295455,34.96913636,36.56895455,17.82045455
09/09/2020 04:00,365.0064179,17.84701493,30.57845771,46.88472637,15.02487562
09/09/2020 05:00,408.102,19.26666667,32.87361905,44.11314286,16.95595238
09/09/2020 06:00,402.0095516,18.28587444,36.94502242,42.39452915,16.12780269
09/09/2020 07:00,413.3216514,17.56536697,33.83169725,37.74591743,15.02408257
09/09/2020 08:00,480.5895,16.61704545,22.08759091,42.30340909,13.53522727
09/09/2020 09:00,409.6279821,16.08183857,22.25076233,51.27860987,12.88340807
09/09/2020 10:00,411.239,17.60681818,38.56440909,40.87104545,14.97159091
09/09/2020 11:00,472.6590583,18.63565022,37.57874439,35.35672646,16.68497758
09/09/2020 12:00,507.9533945,18.70183486,28.87802752,45.10605505,16.76834862
09/09/2020 13:00,477.3682063,21.70515695,51.9773991,36.68757848,20.25560538
09/09/2020 14:00,518.7063677,18.72197309,38.68896861,30.68139013,16.76008969
09/09/2020 15:00,468.7037327,18.08525346,23.90949309,49.7462212,15.79147465
09/09/2020 16:00,440.7616518,20.5078125,56.10839286,43.57178571,18.90513393
09/09/2020 17:00,499.3939171,23.18778802,51.27506912,33.06714286,21.9078341
09/09/2020 18:00,556.8299435,27.78531073,51.10389831,25.24514124,26.0960452
09/09/2020 20:00,465.2585185,23.43209877,40.28444444,36.49098765,22.0617284
09/09/2020 21:00,451.8347907,22.07906977,41.70037209,37.78381395,20.76860465
09/09/2020 22:00,385.2875909,18.49318182,39.28568182,39.91786364,16.46818182
09/09/2020 23:00,400.7072768,20.2890625,38.63236607,38.04125,18.88058036
10/09/2020 00:00,377.9527907,19.11627907,39.68111628,38.67009302,17.27674419
10/09/2020 01:00,359.1095455,17.55227273,37.52204545,43.27186364,14.825
10/09/2020 02:00,364.3528311,18.22488584,39.38388128,42.54287671,15.8390411
10/09/2020 03:00,363.3939151,17.55896226,37.10084906,45.82537736,14.88679245
10/09/2020 04:00,360.1568161,17.60874439,37.75098655,46.43008969,14.91704036
10/09/2020 05:00,379.3176818,18.08068182,39.58231818,42.54959091,15.80681818
10/09/2020 06:00,410.76,19.84090909,41.47818182,41.31363636,18.04545455
10/09/2020 07:00,481.1298,19.935,37.6346,35.5604,18.52
10/09/2020 08:00,466.4659091,17.875,25.3775,50.48090909,15.92045455
10/09/2020 09:00,506.9041045,18.24253731,21.39022388,49.72186567,16.10261194
10/09/2020 10:00,545.0521622,18.18693694,12.82563063,57.82220721,16.02477477
10/09/2020 11:00,509.0083486,19.30504587,14.55472477,68.82866972,17.5103211
10/09/2020 12:00,477.2024554,17.37165179,10.65982143,70.90236607,14.60602679
10/09/2020 13:00,437.6014612,17.12557078,7.599771689,73.01324201,14.26598174
10/09/2020 14:00,412.2719731,15.96076233,15.10663677,72.65237668,12.93946188
